Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Fire Arm Used Flag,Location,Age_Range
KC24069004,09/08/2024,22:11,09/08/2024,22:11,,,Assault (Aggravated),13A,Aggravated Assault,311,200  N KENSINGTON AVE,KANSAS CITY,64123,PJ0268,EPD,false,VIC A02,W,M,46,true,POINT (-94.53027 39.11402),45-54
KC24069004,09/08/2024,22:11,09/08/2024,22:11,,,Assault (Aggravated),13A,Aggravated Assault,311,200  N KENSINGTON AVE,KANSAS CITY,64123,PJ0268,EPD,false,SUS,U,M,,true,POINT (-94.53027 39.11402),
KC24068987,09/08/2024,20:49,09/08/2024,20:49,,,Assault (Aggravated),13A,Aggravated Assault,144,4200  WOODLAND AVE,KANSAS CITY,64130,PJ3419,CPD,false,CMP VIC A01,B,F,36,true,POINT (-94.56316 39.05025),35-44
KC24068976,09/08/2024,19:14,09/08/2024,19:14,,,Assault (Aggravated),13A,Aggravated Assault,242,7300  WALROND AVE,KANSAS CITY,64123,PJ5580,MPD,false,VIC,B,F,,true,POINT (-94.55009 38.99395),
KC24068976,09/08/2024,19:14,09/08/2024,19:14,,,Assault (Aggravated),13A,Aggravated Assault,242,7300  WALROND AVE,KANSAS CITY,64123,PJ5580,MPD,false,VIC,B,M,54,true,POINT (-94.55009 38.99395),45-54
KC24068976,09/08/2024,19:14,09/08/2024,19:14,,,Assault (Aggravated),13A,Aggravated Assault,242,7300  WALROND AVE,KANSAS CITY,64123,PJ5580,MPD,false,CMP VIC,B,F,38,true,POINT (-94.55009 38.99395),35-44
KC24068976,09/08/2024,19:14,09/08/2024,19:14,,,Assault (Aggravated),13A,Aggravated Assault,242,7300  WALROND AVE,KANSAS CITY,64123,PJ5580,MPD,false,VIC,B,F,34,true,POINT (-94.55009 38.99395),25-34
KC24068926,09/08/2024,15:03,09/08/2024,15:03,,,Assault (Aggravated),13A,Aggravated Assault,212,6200  JACKSON AVE,KANSAS CITY,64130,PJ4929,MPD,false,VIC,B,F,61,true,POINT (-94.53748 39.0133),55-64
KC24068926,09/08/2024,15:03,09/08/2024,15:03,,,Assault (Aggravated),13A,Aggravated Assault,212,6200  JACKSON AVE,KANSAS CITY,64130,PJ4929,MPD,false,VIC,B,M,,true,POINT (-94.53748 39.0133),
KC24068926,09/08/2024,15:03,09/08/2024,15:03,,,Assault (Aggravated),13A,Aggravated Assault,212,6200  JACKSON AVE,KANSAS CITY,64130,PJ4929,MPD,false,SUS,U,U,,true,POINT (-94.53748 39.0133),
KC24068924,09/08/2024,14:45,09/08/2024,14:45,09/08/2024,15:00,Robbery (Armed Street),120,Robbery,311,GLADSTONE BLVD and N WALROND AVE,KANSAS CITY,64123,PJ0253,EPD,false,VIC,W,M,,true,POINT (-94.54305 39.11535),
KC24068924,09/08/2024,14:45,09/08/2024,14:45,09/08/2024,15:00,Robbery (Armed Street),120,Robbery,311,GLADSTONE BLVD and N WALROND AVE,KANSAS CITY,64123,PJ0253,EPD,false,SUS,W,M,,true,POINT (-94.54305 39.11535),
KC24068924,09/08/2024,14:45,09/08/2024,14:45,09/08/2024,15:00,Robbery (Armed Street),120,Robbery,311,GLADSTONE BLVD and N WALROND AVE,KANSAS CITY,64123,PJ0253,EPD,false,SUS,W,M,,true,POINT (-94.54305 39.11535),
KC24068884,09/08/2024,15:18,09/05/2024,15:18,,,Robbery (Business),120,Robbery,211,4200  BLUE PKWY,KANSAS CITY,64130,PJ4089,MPD,false,SUS,B,F,,true,POINT (-94.53575 39.03487),
KC24068884,09/08/2024,15:18,09/05/2024,15:18,,,Robbery (Business),120,Robbery,211,4200  BLUE PKWY,KANSAS CITY,64130,PJ4089,MPD,false,VIC,,,,true,POINT (-94.53575 39.03487),
KC24068872,09/08/2024,10:35,09/08/2024,10:35,,,Robbery (Armed Street),120,Robbery,113,2100  CENTRAL ST,KANSAS CITY,64108,PJ1738,CPD,false,SUS,B,M,,true,POINT (-94.58761 39.08725),
KC24068872,09/08/2024,10:35,09/08/2024,10:35,,,Robbery (Armed Street),120,Robbery,113,2100  CENTRAL ST,KANSAS CITY,64108,PJ1738,CPD,false,VIC,,M,58,true,POINT (-94.58761 39.08725),55-64
KC24068876,09/08/2024,22:00,09/06/2024,22:00,09/08/2024,09:00,Assault (Aggravated),13A,Aggravated Assault,314,100  SPRUCE AVE,KANSAS CITY,64123,PJ0336,EPD,false,VIC,B,F,65,true,POINT (-94.53146 39.11265),65-74
KC24068814,09/08/2024,02:30,09/08/2024,02:30,,,Robbery (Armed Street),120,Robbery,114,2800  SOUTHWEST BLVD,KANSAS CITY,64108,PJ2234,CPD,false,SUS,U,M,,true,POINT (-94.60105 39.07772),
KC24068814,09/08/2024,02:30,09/08/2024,02:30,,,Robbery (Armed Street),120,Robbery,114,2800  SOUTHWEST BLVD,KANSAS CITY,64108,PJ2234,CPD,false,VIC,W,M,32,true,POINT (-94.60105 39.07772),25-34
KC24068797,09/07/2024,23:19,09/07/2024,23:19,,,Assault (Aggravated),13A,Aggravated Assault,334,4300  NORTON AVE,KANSAS CITY,64130,PJ3571,EPD,false,VIC,B,F,40,true,POINT (-94.53668 39.04749),35-44
KC24068797,09/07/2024,23:19,09/07/2024,23:19,,,Assault (Aggravated),13A,Aggravated Assault,334,4300  NORTON AVE,KANSAS CITY,64130,PJ3571,EPD,false,VIC,B,F,19,true,POINT (-94.53668 39.04749),18-24
KC24068790,09/07/2024,21:20,09/07/2024,21:20,,,City Weapons Offense,520,Weapon Law Violations,312,500  BLUE RIDGE BLVD,KANSAS CITY,64125,PJ0705,EPD,false,SUS,W,M,,true,POINT (-94.48004 39.10567),
KC24068790,09/07/2024,21:20,09/07/2024,21:20,,,City Weapons Offense,520,Weapon Law Violations,312,500  BLUE RIDGE BLVD,KANSAS CITY,64125,PJ0705,EPD,false,SUS,W,M,26,true,POINT (-94.48004 39.10567),25-34
KC24068801,09/07/2024,00:25,09/08/2024,00:25,,,Possession of Illegal Firearm,520,Weapon Law Violations,123,E 18TH ST and VINE ST,KANSAS CITY,64108,PJ1585,CPD,false,ARR CHA SUS,B,M,19,true,POINT (-94.56343 39.09123),18-24
KC24068725,09/07/2024,16:19,09/07/2024,16:19,09/07/2024,16:33,Assault (Aggravated),13A,Aggravated Assault,345,5900  LARSON AVE,KANSAS CITY,64133,PJ4873,EPD,false,VIC,B,M,54,true,POINT (-94.43587 39.01457),45-54
KC24068725,09/07/2024,16:19,09/07/2024,16:19,09/07/2024,16:33,Assault (Aggravated),13A,Aggravated Assault,345,5900  LARSON AVE,KANSAS CITY,64133,PJ4873,EPD,false,CMP VIC A01 A02,B,M,72,true,POINT (-94.43587 39.01457),65-74
KC24068748,09/07/2024,15:45,09/07/2024,15:45,09/07/2024,20:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,2500  MERSINGTON AVE,KANSAS CITY,64127,PJ2124,EPD,false,CMP VIC,B,F,31,true,POINT (-94.53738 39.07999),25-34
KC24068748,09/07/2024,15:45,09/07/2024,15:45,09/07/2024,20:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,2500  MERSINGTON AVE,KANSAS CITY,64127,PJ2124,EPD,false,SUS,B,M,35,true,POINT (-94.53738 39.07999),35-44
KC24068748,09/07/2024,15:45,09/07/2024,15:45,09/07/2024,20:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,2500  MERSINGTON AVE,KANSAS CITY,64127,PJ2124,EPD,false,VIC,B,M,,true,POINT (-94.53738 39.07999),
KC24068748,09/07/2024,15:45,09/07/2024,15:45,09/07/2024,20:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,2500  MERSINGTON AVE,KANSAS CITY,64127,PJ2124,EPD,false,VIC,B,F,,true,POINT (-94.53738 39.07999),
KC24068748,09/07/2024,15:45,09/07/2024,15:45,09/07/2024,20:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,2500  MERSINGTON AVE,KANSAS CITY,64127,PJ2124,EPD,false,VIC,B,M,32,true,POINT (-94.53738 39.07999),25-34
KC24068718,09/07/2024,15:25,09/07/2024,15:25,,,Domestic Violence Assault (Aggravated),520,Weapon Law Violations,141,900  E ARMOUR BLVD,KANSAS CITY,64109,PJ2771,CPD,true,VIC,B,F,20,true,POINT (-94.57353 39.06387),18-24
KC24068718,09/07/2024,15:25,09/07/2024,15:25,,,Domestic Violence Assault (Aggravated),520,Weapon Law Violations,141,900  E ARMOUR BLVD,KANSAS CITY,64109,PJ2771,CPD,true,SUS,B,M,33,true,POINT (-94.57353 39.06387),25-34
KC24068718,09/07/2024,15:25,09/07/2024,15:25,,,Domestic Violence Assault (Aggravated),520,Weapon Law Violations,141,900  E ARMOUR BLVD,KANSAS CITY,64109,PJ2771,CPD,true,VIC,B,M,,true,POINT (-94.57353 39.06387),
KC24068664,09/07/2024,12:00,08/07/2024,12:00,,,Robbery (Armed Street),120,Robbery,221,5700  TROOST AVE,KANSAS CITY,64110,,MPD,false,CMP VIC,W,M,37,true,POINT (-94.57403 39.02329),35-44
KC24068664,09/07/2024,12:00,08/07/2024,12:00,,,Robbery (Armed Street),120,Robbery,221,5700  TROOST AVE,KANSAS CITY,64110,,MPD,false,VIC,W,M,53,true,POINT (-94.57403 39.02329),45-54
KC24068664,09/07/2024,12:00,08/07/2024,12:00,,,Robbery (Armed Street),120,Robbery,221,5700  TROOST AVE,KANSAS CITY,64110,,MPD,false,SUS,W,M,,true,POINT (-94.57403 39.02329),
KC24068664,09/07/2024,12:00,08/07/2024,12:00,,,Robbery (Armed Street),120,Robbery,221,5700  TROOST AVE,KANSAS CITY,64110,,MPD,false,VIC,W,M,35,true,POINT (-94.57403 39.02329),35-44
KC24068664,09/07/2024,12:00,08/07/2024,12:00,,,Robbery (Armed Street),120,Robbery,221,5700  TROOST AVE,KANSAS CITY,64110,,MPD,false,VIC,W,M,27,true,POINT (-94.57403 39.02329),25-34
KC24068650,09/07/2024,08:40,09/07/2024,08:40,,,Assault (Aggravated),13A,Aggravated Assault,143,E 43RD ST and KENWOOD AVE,KANSAS CITY,64110,PJ3444,CPD,false,VIC,W,F,,true,POINT (-94.5784 39.04909),
KC24068650,09/07/2024,08:40,09/07/2024,08:40,,,Assault (Aggravated),13A,Aggravated Assault,143,E 43RD ST and KENWOOD AVE,KANSAS CITY,64110,PJ3444,CPD,false,VIC,W,M,,true,POINT (-94.5784 39.04909),
KC24068650,09/07/2024,08:40,09/07/2024,08:40,,,Assault (Aggravated),13A,Aggravated Assault,143,E 43RD ST and KENWOOD AVE,KANSAS CITY,64110,PJ3444,CPD,false,SUS,B,M,20,true,POINT (-94.5784 39.04909),18-24
KC24068650,09/07/2024,08:40,09/07/2024,08:40,,,Assault (Aggravated),13A,Aggravated Assault,143,E 43RD ST and KENWOOD AVE,KANSAS CITY,64110,PJ3444,CPD,false,CMP VIC,W,M,35,true,POINT (-94.5784 39.04909),35-44
KC24068643,09/07/2024,07:30,09/07/2024,07:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,234,1300  E 89TH ST,KANSAS CITY,64131,,MPD,false,ARR CHA INA SUS,B,M,22,true,POINT (-94.57445 38.96609),18-24
KC24068643,09/07/2024,07:30,09/07/2024,07:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,234,1300  E 89TH ST,KANSAS CITY,64131,,MPD,true,VIC,W,M,18,true,POINT (-94.57445 38.96609),18-24
KC24068643,09/07/2024,07:30,09/07/2024,07:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,234,1300  E 89TH ST,KANSAS CITY,64131,,MPD,false,VIC,W,M,23,true,POINT (-94.57445 38.96609),18-24
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,46,true,POINT (-94.5302 39.11505),45-54
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,60,true,POINT (-94.5302 39.11505),55-64
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,F,22,true,POINT (-94.5302 39.11505),18-24
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,,true,POINT (-94.5302 39.11505),
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,26,true,POINT (-94.5302 39.11505),25-34
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,F,55,true,POINT (-94.5302 39.11505),55-64
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,F,22,true,POINT (-94.5302 39.11505),18-24
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,,true,POINT (-94.5302 39.11505),
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,,true,POINT (-94.5302 39.11505),
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,U,M,55,true,POINT (-94.5302 39.11505),55-64
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,,true,POINT (-94.5302 39.11505),
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,SUS,U,U,,true,POINT (-94.5302 39.11505),
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,U,M,23,true,POINT (-94.5302 39.11505),18-24
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,F,89,true,POINT (-94.5302 39.11505),75+
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,M,25,true,POINT (-94.5302 39.11505),25-34
KC24068638,09/07/2024,06:38,09/07/2024,06:38,,,Assault (Aggravated),13A,Aggravated Assault,314,300  KENSINGTON AVE,KANSAS CITY,64124,PJ0419,EPD,false,VIC,W,F,44,true,POINT (-94.5302 39.11505),35-44
KC24068627,09/07/2024,04:30,09/07/2024,04:30,,,Assault (Aggravated),13A,Aggravated Assault,413,5600  N STRATHBURY DR,KANSAS CITY,64151,PP0701,NPD,false,SUS,W,M,47,true,POINT (-94.63047 39.19616),45-54
KC24068627,09/07/2024,04:30,09/07/2024,04:30,,,Assault (Aggravated),13A,Aggravated Assault,413,5600  N STRATHBURY DR,KANSAS CITY,64151,PP0701,NPD,false,SUS,W,M,40,true,POINT (-94.63047 39.19616),35-44
KC24068627,09/07/2024,04:30,09/07/2024,04:30,,,Assault (Aggravated),13A,Aggravated Assault,413,5600  N STRATHBURY DR,KANSAS CITY,64151,PP0701,NPD,false,VIC,W,M,54,true,POINT (-94.63047 39.19616),45-54
KC24068608,09/07/2024,01:22,09/07/2024,01:22,,,Assault (Aggravated),13A,Aggravated Assault,415,8000  N HICKORY ST,KANSAS CITY,64118,PC0431,NPD,false,VIC,W,M,52,true,POINT (-94.59479 39.23957),45-54
KC24068608,09/07/2024,01:22,09/07/2024,01:22,,,Assault (Aggravated),13A,Aggravated Assault,415,8000  N HICKORY ST,KANSAS CITY,64118,PC0431,NPD,false,VIC WIT,W,M,30,true,POINT (-94.59479 39.23957),25-34
KC24068608,09/07/2024,01:22,09/07/2024,01:22,,,Assault (Aggravated),13A,Aggravated Assault,415,8000  N HICKORY ST,KANSAS CITY,64118,PC0431,NPD,false,SUS,W,M,,true,POINT (-94.59479 39.23957),
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC,B,F,18,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,SUS,B,M,,true,POINT (-94.57278 39.08801),
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,SUS,B,M,,true,POINT (-94.57278 39.08801),
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,CHA OTH,B,M,18,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC,B,M,23,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,CHA OTH,B,M,18,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC DEC,B,M,20,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,CHA SUS,B,M,18,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC,W,F,64,true,POINT (-94.57278 39.08801),55-64
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC,B,M,23,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC DEC,B,M,20,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC,W,F,64,true,POINT (-94.57278 39.08801),55-64
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC WIT,B,F,24,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,13A,Aggravated Assault,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,CHA SUS,B,M,18,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC,B,F,18,true,POINT (-94.57278 39.08801),18-24
KC24068605,09/07/2024,01:07,09/07/2024,01:07,,,Murder,09A,Murder,113,900  E 21ST ST,KANSAS CITY,64108,PJ1764,CPD,false,VIC WIT,B,F,24,true,POINT (-94.57278 39.08801),18-24
KC24068590,09/06/2024,23:35,09/06/2024,23:35,,,Robbery (Armed Street),120,Robbery,341,E TRUMAN RD and WHITE AVE,KANSAS CITY,64126,PJ1380,EPD,false,SUS,U,M,18,true,POINT (-94.51244 39.09394),18-24
KC24068590,09/06/2024,23:35,09/06/2024,23:35,,,Robbery (Armed Street),120,Robbery,341,E TRUMAN RD and WHITE AVE,KANSAS CITY,64126,PJ1380,EPD,false,VIC,W,F,29,true,POINT (-94.51244 39.09394),25-34
KC24068599,09/06/2024,23:27,09/06/2024,23:27,,,Murder,09A,Murder,223,5700  BALES AVE,KANSAS CITY,64130,PJ4615,MPD,false,VIC DEC,B,M,,true,POINT (-94.54515 39.02212),
KC24068599,09/06/2024,23:27,09/06/2024,23:27,,,Murder,09A,Murder,223,5700  BALES AVE,KANSAS CITY,64130,PJ4615,MPD,false,VIC,B,M,,true,POINT (-94.54515 39.02212),
KC24068572,09/06/2024,21:45,09/06/2024,21:45,,,Assault (Aggravated),13A,Aggravated Assault,115,2300  HOLMES ST,KANSAS CITY,64108,PJ1938,CPD,false,VIC,W,M,,true,POINT (-94.57603 39.08498),
KC24068554,09/06/2024,20:10,09/06/2024,20:10,09/06/2024,20:15,City Weapons Offense,520,Weapon Law Violations,141,800  E ARMOUR BLVD,KANSAS CITY,64109,PJ2847,CPD,false,ARR CHA SUS,B,M,20,true,POINT (-94.57498 39.06341),18-24
KC24068554,09/06/2024,20:10,09/06/2024,20:10,09/06/2024,20:15,City Weapons Offense,520,Weapon Law Violations,141,800  E ARMOUR BLVD,KANSAS CITY,64109,PJ2847,CPD,false,VIC WIT,B,M,35,true,POINT (-94.57498 39.06341),35-44
KC24068528,09/06/2024,17:50,09/06/2024,17:50,,,Robbery (Business),120,Robbery,221,5500  TROOST AVE,KANSAS CITY,64110,PJ4408,MPD,false,CHA SOC,B,F,18,true,POINT (-94.57382 39.02695),18-24
KC24068528,09/06/2024,17:50,09/06/2024,17:50,,,Robbery (Business),120,Robbery,221,5500  TROOST AVE,KANSAS CITY,64110,PJ4408,MPD,false,VIC,,,,true,POINT (-94.57382 39.02695),
KC24068528,09/06/2024,17:50,09/06/2024,17:50,,,Robbery (Business),120,Robbery,221,5500  TROOST AVE,KANSAS CITY,64110,PJ4408,MPD,false,VIC,W,M,39,true,POINT (-94.57382 39.02695),35-44
KC24068528,09/06/2024,17:50,09/06/2024,17:50,,,Robbery (Business),120,Robbery,221,5500  TROOST AVE,KANSAS CITY,64110,PJ4408,MPD,false,SUS,B,M,20,true,POINT (-94.57382 39.02695),18-24
KC24068528,09/06/2024,17:50,09/06/2024,17:50,,,Robbery (Business),120,Robbery,221,5500  TROOST AVE,KANSAS CITY,64110,PJ4408,MPD,false,CHA SOC,B,M,18,true,POINT (-94.57382 39.02695),18-24
KC24068637,09/06/2024,21:00,09/04/2024,21:00,,,Assault (Aggravated),13A,Aggravated Assault,123,1300  GARFIELD AVE,KANSAS CITY,64127,PJ1220,CPD,false,VIC,B,M,40,true,POINT (-94.55726 39.09759),35-44
KC24068637,09/06/2024,21:00,09/04/2024,21:00,,,Assault (Aggravated),13A,Aggravated Assault,123,1300  GARFIELD AVE,KANSAS CITY,64127,PJ1220,CPD,false,VIC,B,F,40,true,POINT (-94.55726 39.09759),35-44
KC24068523,09/06/2024,17:34,09/06/2024,17:34,,,Robbery (Business),120,Robbery,332,3300  E LINWOOD BLVD,KANSAS CITY,64128,PJ2664,EPD,false,VIC,I,M,23,true,POINT (-94.54478 39.06777),18-24
KC24068523,09/06/2024,17:34,09/06/2024,17:34,,,Robbery (Business),120,Robbery,332,3300  E LINWOOD BLVD,KANSAS CITY,64128,PJ2664,EPD,false,SUS,B,M,,true,POINT (-94.54478 39.06777),
KC24068523,09/06/2024,17:34,09/06/2024,17:34,,,Robbery (Business),120,Robbery,332,3300  E LINWOOD BLVD,KANSAS CITY,64128,PJ2664,EPD,false,VIC OTH,,,,true,POINT (-94.54478 39.06777),
KC24068515,09/06/2024,15:54,09/06/2024,15:54,,,Assault (Aggravated),13A,Aggravated Assault,543,E 112TH ST and SYCAMORE TER,KANSAS CITY,64134,PJ6977,SPD,false,VIC,W,F,32,true,POINT (-94.50035 38.92429),25-34
KC24068515,09/06/2024,15:54,09/06/2024,15:54,,,Assault (Aggravated),13A,Aggravated Assault,543,E 112TH ST and SYCAMORE TER,KANSAS CITY,64134,PJ6977,SPD,false,VIC,W,M,,true,POINT (-94.50035 38.92429),
KC24068515,09/06/2024,15:54,09/06/2024,15:54,,,Assault (Aggravated),13A,Aggravated Assault,543,E 112TH ST and SYCAMORE TER,KANSAS CITY,64134,PJ6977,SPD,false,VIC,W,F,,true,POINT (-94.50035 38.92429),
KC24068515,09/06/2024,15:54,09/06/2024,15:54,,,Assault (Aggravated),13A,Aggravated Assault,543,E 112TH ST and SYCAMORE TER,KANSAS CITY,64134,PJ6977,SPD,false,CMP VIC,B,M,39,true,POINT (-94.50035 38.92429),35-44
KC24068515,09/06/2024,15:54,09/06/2024,15:54,,,Assault (Aggravated),13A,Aggravated Assault,543,E 112TH ST and SYCAMORE TER,KANSAS CITY,64134,PJ6977,SPD,false,SUS,B,M,45,true,POINT (-94.50035 38.92429),45-54
KC24068515,09/06/2024,15:54,09/06/2024,15:54,,,Assault (Aggravated),13A,Aggravated Assault,543,E 112TH ST and SYCAMORE TER,KANSAS CITY,64134,PJ6977,SPD,false,VIC,B,F,,true,POINT (-94.50035 38.92429),
KC24068498,09/06/2024,15:09,09/06/2024,15:09,,,Possession of Illegal Firearm,520,Weapon Law Violations,331,3100  INDIANA AVE,KANSAS CITY,64128,PJ2559,EPD,false,ARR CHA SUS,B,M,29,true,POINT (-94.54365 39.06944),25-34
KC24068447,09/06/2024,11:12,09/06/2024,11:12,,,Robbery (Residential),120,Robbery,213,8600  E 62ND ST,KANSAS CITY,64129,PJ4889,MPD,false,SUS,B,M,20,true,POINT (-94.48732 39.01256),18-24
KC24068447,09/06/2024,11:12,09/06/2024,11:12,,,Robbery (Residential),120,Robbery,213,8600  E 62ND ST,KANSAS CITY,64129,PJ4889,MPD,false,VIC,W,F,47,true,POINT (-94.48732 39.01256),45-54
KC24068447,09/06/2024,11:12,09/06/2024,11:12,,,Robbery (Residential),120,Robbery,213,8600  E 62ND ST,KANSAS CITY,64129,PJ4889,MPD,false,VIC,W,M,48,true,POINT (-94.48732 39.01256),45-54
KC24068389,09/06/2024,06:36,09/06/2024,06:36,,,City Weapons Offense,520,Weapon Law Violations,121,700  BERKLEY PKWY,KANSAS CITY,64106,PJ0218,CPD,false,ARR CHA SUS,B,M,35,true,POINT (-94.57172 39.11637),35-44
KC24068370,09/06/2024,02:52,09/06/2024,02:52,09/06/2024,02:53,City Weapons Offense,520,Weapon Law Violations,132,100  W 39TH ST,KANSAS CITY,64111,PJ3050,CPD,false,SUS,B,M,,true,POINT (-94.58762 39.05678),
KC24068360,09/06/2024,23:40,09/05/2024,23:40,09/06/2024,04:13,Assault (Aggravated),13A,Aggravated Assault,534,11600  HICKMAN MILLS DR,KANSAS CITY,64137,PJ7216,SPD,false,SUS,B,M,,true,POINT (-94.52385 38.91416),
